"Concurso";"Dia_Sorteio";"Mes_Sorteio";"Ano_Sorteio";"Arrecadacao_Total";"Ganhadores_Sena";"Cidade";"UF";"Rateio_Sena";"Ganhadores_Quina";"Rateio_Quina";"Ganhadores_Quadra";"Rateio_Quadra";"Acumulado";"Valor_Acumulado";"Estimativa_Premio";"Acumulado_Mega_da_Virada"
840;"07";"02";"2007";0;0;NA;NA;0;94;11603.23;5512;197.13;TRUE;11457118.69;0;0
841;"10";"02";"2007";0;0;NA;NA;0;67;18656.13;5162;241.23;TRUE;13644549.97;0;0
842;"14";"02";"2007";0;0;NA;NA;0;58;21165.39;4700;26.02;TRUE;15792837.51;0;0
843;"17";"02";"2007";0;0;NA;NA;0;68;19914.21;5642;23.91;TRUE;18162628.75;0;0
844;"24";"02";"2007";0;0;NA;NA;0;91;18846.39;7679;22.25;TRUE;29460722.37;0;0
845;"28";"02";"2007";0;0;NA;NA;0;67;26277.83;5308;330.43;TRUE;32541798.04;0;0
846;"03";"03";"2007";0;0;NA;NA;0;82;24621.43;6231;322.79;TRUE;36074973.92;0;0
847;"07";"03";"2007";0;1;NA;"RS";40484388.84;242;10411.84;14062;17.85;FALSE;0;0;0
848;"10";"03";"2007";0;1;NA;"MG";1351049.04;90;8578.09;4602;167.13;FALSE;0;0;0
849;"14";"03";"2007";0;0;NA;NA;0;33;20408.37;2208;303.87;TRUE;10859511.56;0;0
850;"17";"03";"2007";0;0;NA;NA;0;117;9690.08;6520;173.22;TRUE;12843555.94;0;0
851;"21";"03";"2007";0;3;NA;"SP,SP,SP";4966312.44;177;6635.61;7593;15.41;FALSE;0;0;0
852;"24";"03";"2007";0;0;NA;NA;0;42;16051.24;3489;19.25;TRUE;1179766.12;0;0
853;"28";"03";"2007";0;0;NA;NA;0;17;43287.28;1465;500.41;TRUE;2467562.79;0;0
854;"31";"03";"2007";0;0;NA;NA;0;88;10150.39;7056;126.11;TRUE;9795115.03;0;0
855;"04";"04";"2007";0;0;NA;NA;0;59;16966.53;3478;286.73;TRUE;11546909.14;0;0
856;"07";"04";"2007";0;0;NA;NA;0;37;25678.52;2924;323.71;TRUE;13209593.04;0;0
857;"11";"04";"2007";0;0;NA;NA;0;71;17126.48;4732;2.56;TRUE;15337557.86;0;0
858;"14";"04";"2007";0;2;NA;"PR,SP";8889537.74;185;7541.37;8821;157.56;FALSE;0;0;0
859;"18";"04";"2007";0;0;NA;NA;0;35;18296.99;3275;19.48;TRUE;7624012.41;0;0
860;"23";"04";"2007";0;0;NA;NA;0;111;8602.66;6853;138.82;TRUE;9295079.41;0;0
861;"25";"04";"2007";0;1;NA;"ES";10840760.96;34;25977.84;2296;383.23;FALSE;0;0;0
862;"28";"04";"2007";0;1;NA;"RS";1152211.3;99;6650.57;5632;116.46;FALSE;0;0;0
863;"02";"05";"2007";0;0;NA;NA;0;25;18975.51;1454;325.04;TRUE;830178.33;0;0
864;"05";"05";"2007";0;0;NA;NA;0;47;16053.56;2926;25.69;TRUE;6807400;0;0
865;"09";"05";"2007";0;0;NA;NA;0;28;31424.15;2694;325.36;TRUE;8347183.58;0;0
866;"12";"05";"2007";0;0;NA;NA;0;46;23174.32;3704;286.71;TRUE;10212715.83;0;0
867;"16";"05";"2007";0;0;NA;NA;0;51;20699.48;4381;240.06;TRUE;12060144.51;0;0
868;"19";"05";"2007";0;0;NA;NA;0;37;32369.99;3453;345.54;TRUE;14156101.29;1.6e+07;0
869;"23";"05";"2007";0;1;NA;"SP";16192436.64;57;20414.39;3912;296.32;FALSE;0;9e+06;0
870;"26";"05";"2007";0;0;NA;NA;0;26;34488.2;2923;305.61;TRUE;8272810.82;1e+07;0
871;"30";"05";"2007";0;0;NA;NA;0;80;12453.39;6225;159.45;TRUE;10016284.93;1.2e+07;0
872;"02";"06";"2007";0;0;NA;NA;0;81;14747.74;4636;25.67;TRUE;12106777.43;1.4e+07;0
873;"06";"06";"2007";0;0;NA;NA;0;70;17932.61;5051;247.59;TRUE;14303522.62;1.7e+07;0
874;"09";"06";"2007";0;0;NA;NA;0;32;39615.01;3024;417.62;TRUE;23535080.88;2.6e+07;0
875;"13";"06";"2007";0;1;NA;"SP";26631943.24;153;11566.24;8240;213.95;FALSE;0;1500000;0
876;"16";"06";"2007";0;0;NA;NA;0;30;29219.33;3847;2.27;TRUE;1534014.85;3e+06;0
877;"20";"06";"2007";0;0;NA;NA;0;69;14440.64;4817;206.07;TRUE;3277722.23;5e+06;0
878;"23";"06";"2007";0;0;NA;NA;0;33;29970.93;3702;266.16;TRUE;5008543.3;7e+06;0
879;"27";"06";"2007";0;0;NA;NA;0;45;21995.08;3852;255.98;TRUE;13767454.24;1.6e+07;0
880;"30";"06";"2007";0;0;NA;NA;0;46;28154.03;4314;299.07;TRUE;16033853.7;1.8e+07;0
881;"04";"07";"2007";0;0;NA;NA;0;99;14336.7;6959;203.19;TRUE;18517686.08;2.2e+07;0
882;"07";"07";"2007";0;1;NA;"SC";21492982.24;81;20989.74;6642;2.55;FALSE;0;1300000;0
883;"11";"07";"2007";0;0;NA;NA;0;13;51899.42;1494;449.89;TRUE;1180711.67;2500000;0
884;"14";"07";"2007";0;0;NA;NA;0;56;15846.82;4752;186.05;TRUE;10204577.3;1.2e+07;0
885;"18";"07";"2007";0;0;NA;NA;0;114;9254.88;6503;161.63;TRUE;12050926.17;1.4e+07;0
886;"21";"07";"2007";0;0;NA;NA;0;100;12422.33;5764;21.47;TRUE;14224834.41;1.7e+07;0
887;"25";"07";"2007";0;0;NA;NA;0;79;15886.22;4885;255.94;TRUE;16421104.66;2e+07;0
888;"28";"07";"2007";0;1;NA;"DF";18947548.96;50;28873.65;3672;391.67;FALSE;0;1e+06;0
889;"01";"08";"2007";0;0;NA;NA;0;21;30883.09;1733;372.81;TRUE;8190614.89;1e+07;0
890;"04";"08";"2007";0;0;NA;NA;0;105;10715.07;6983;160.51;TRUE;10159508.19;1.2e+07;0
891;"08";"08";"2007";0;0;NA;NA;0;92;13781.11;6400;197.35;TRUE;12378266.6;1.5e+07;0
892;"11";"08";"2007";0;0;NA;NA;0;54;28078.08;4782;315.87;TRUE;15031644.65;1.8e+07;0
893;"15";"08";"2007";0;0;NA;NA;0;105;14747.51;6595;233.91;TRUE;17741499.79;2.1e+07;0
894;"18";"08";"2007";0;0;NA;NA;0;59;31502.25;6653;278.31;TRUE;30139459.45;3.3e+07;0
895;"22";"08";"2007";0;0;NA;NA;0;82;29366.19;6473;37.06;TRUE;34353506.77;4e+07;0
896;"25";"08";"2007";0;0;NA;NA;0;98;31002.68;10769;281.06;TRUE;39670465.09;4.5e+07;0
897;"29";"08";"2007";0;0;NA;NA;0;212;18019.32;16644;228.65;TRUE;46355633.71;5.4e+07;0
898;"01";"09";"2007";0;2;NA;"RO,SC";27782053.83;596;8828.84;27120;193.29;FALSE;0;1500000;0
899;"05";"09";"2007";0;0;NA;NA;0;948;951.79;3559;252.57;TRUE;20867361.42;2.4e+07;0
900;"08";"09";"2007";0;1;NA;"DF";23334752.92;89;15842;6184;227.14;FALSE;0;1500000;0
901;"12";"09";"2007";0;0;NA;NA;0;100;9381.13;5617;166.39;TRUE;1641698.41;3500000;0
902;"15";"09";"2007";0;0;NA;NA;0;68;17237.57;3490;334.59;TRUE;3692969.85;6e+06;0
903;"19";"09";"2007";0;0;NA;NA;0;62;19346.4;4688;254.89;TRUE;5792054.3;8e+06;0
904;"22";"09";"2007";0;0;NA;NA;0;72;18874.08;4007;337.86;TRUE;15768458.93;1.8e+07;0
905;"26";"09";"2007";0;1;NA;"RJ";18405503.18;89;16931.26;6223;241.23;FALSE;0;1500000;0
906;"29";"09";"2007";0;1;NA;"MT";1583115.71;49;18461.99;4239;21.26;FALSE;0;1500000;0
907;"03";"10";"2007";0;0;NA;NA;0;25;32080.72;2244;356.05;TRUE;1403531.54;3e+06;0
908;"06";"10";"2007";0;0;NA;NA;0;120;8660.71;6205;166.86;TRUE;3222281.26;5e+06;0
909;"10";"10";"2007";0;0;NA;NA;0;48;21301.42;4586;222.11;TRUE;11605715.34;1.4e+07;0
910;"13";"10";"2007";0;0;NA;NA;0;107;10618.33;6512;173.81;TRUE;13593997.94;1.6e+07;0
911;"17";"10";"2007";0;1;NA;"MT";15981772.55;63;21657.82;5376;252.84;FALSE;0;1500000;0
912;"20";"10";"2007";0;0;NA;NA;0;62;13412.1;4474;185.16;TRUE;1455212.96;3e+06;0
913;"24";"10";"2007";0;1;NA;"DF";2915782.13;27;30911.51;2683;30.99;FALSE;0;1200000;0
914;"27";"10";"2007";0;0;NA;NA;0;64;12406.06;4731;16.72;TRUE;7590419.67;1e+07;0
915;"31";"10";"2007";0;1;NA;"GO";9448268.16;44;24127.91;3580;295.43;FALSE;0;1500000;0
916;"03";"11";"2007";0;0;NA;NA;0;144;4648.18;3220;207.09;TRUE;1171341.29;2500000;0
917;"07";"11";"2007";0;0;NA;NA;0;61;14133.49;3491;246.03;TRUE;2680091.97;4e+06;0
918;"10";"11";"2007";0;0;NA;NA;0;135;7591.36;6883;148.33;TRUE;4473550.36;6e+06;0
919;"14";"11";"2007";0;0;NA;NA;0;37;28441.93;3505;29.91;TRUE;12153032.42;1.4e+07;0
920;"17";"11";"2007";0;0;NA;NA;0;94;12657.72;6584;180.04;TRUE;14235226.59;1.6e+07;0
921;"21";"11";"2007";0;0;NA;NA;0;62;21395.2;4365;302.75;TRUE;16556605.48;2e+07;0
922;"24";"11";"2007";0;0;NA;NA;0;136;11821.04;8735;183.36;TRUE;19370014.34;2.2e+07;0
923;"28";"11";"2007";0;0;NA;NA;0;90;19370.44;6122;283.68;TRUE;22420857.89;2.6e+07;0
924;"01";"12";"2007";0;0;NA;NA;0;90;22081.88;7236;273.61;TRUE;35717127.33;4e+07;0
925;"05";"12";"2007";0;1;NA;"SP";40628613.64;132;21261.85;10214;273.74;FALSE;0;1200000;0
926;"08";"12";"2007";0;0;NA;NA;0;24;35599.69;2019;421.58;TRUE;1495186.73;3e+06;0
927;"12";"12";"2007";0;0;NA;NA;0;45;20517.91;3499;262.88;TRUE;3110971.95;5e+06;0
928;"15";"12";"2007";18230080.5;1;NA;"SC";5077029.42;43;26127.01;4246;263.59;FALSE;0;1e+06;0
929;"19";"12";"2007";0;0;NA;NA;0;42;18094.16;3095;244.61;TRUE;9414519.05;1.1e+07;0
930;"22";"12";"2007";0;0;NA;NA;0;73;18344.9;5481;243.81;TRUE;11758079.4;1.6e+07;0
931;"31";"12";"2007";0;0;NA;NA;0;245;9393.97;14573;157.93;TRUE;15785742.06;2e+07;0
932;"05";"01";"2008";0;1;NA;"RN";19685655.01;196;11370.01;10515;211.94;FALSE;0;1300000;0
933;"09";"01";"2008";0;0;NA;NA;0;66;11712.22;3308;233.68;TRUE;1352761.06;3e+06;0
934;"12";"01";"2008";0;0;NA;NA;0;55;17289.83;5101;186.42;TRUE;12508366.08;1.5e+07;0
935;"16";"01";"2008";0;0;NA;NA;0;243;5396.61;10898;120.33;TRUE;14803274.65;1.7e+07;0
936;"19";"01";"2008";0;2;NA;"RJ,RS";8699137.89;144;10297.63;9280;159.79;FALSE;0;1200000;0
937;"23";"01";"2008";0;0;NA;NA;0;20;36413.65;1763;413.09;TRUE;1274477.8;3e+06;0
938;"26";"01";"2008";0;0;NA;NA;0;39;23406.66;3235;282.18;TRUE;2871982.33;5e+06;0
939;"30";"01";"2008";0;0;NA;NA;0;103;9216.78;5670;167.43;TRUE;11264174.77;13500000;0
940;"02";"02";"2008";0;0;NA;NA;0;109;11635.12;6936;182.85;TRUE;13483573.63;1.5e+07;0
941;"06";"02";"2008";0;0;NA;NA;0;37;20206.51;3406;219.51;TRUE;14791945.07;1.6e+07;0
942;"09";"02";"2008";0;0;NA;NA;0;73;20890.58;5310;28.72;TRUE;17460716.85;2e+07;0
943;"13";"02";"2008";0;1;NA;"RS";20498366.41;116;14963.79;7783;223.02;FALSE;0;1100000;0
944;"16";"02";"2008";0;0;NA;NA;0;21;38432.28;2669;302.39;TRUE;9017085;1.1e+07;0
945;"20";"02";"2008";0;0;NA;NA;0;118;9974.16;6615;177.92;TRUE;11076748.93;1.3e+07;0
946;"23";"02";"2008";0;0;NA;NA;0;92;15029.8;6373;216.97;TRUE;13496546.46;1.6e+07;0
947;"27";"02";"2008";0;1;NA;"SP";16035424.27;95;15271.45;8955;162.01;FALSE;0;1500000;0
948;"01";"03";"2008";0;0;NA;NA;0;30;27177.27;2141;380.81;TRUE;1426806.41;3e+06;0
949;"05";"03";"2008";0;0;NA;NA;0;28;31580.9;2679;330.08;TRUE;10111849.01;1.2e+07;0
950;"08";"03";"2008";0;0;NA;NA;0;43;30111.09;3953;327.54;TRUE;12377708.64;1.5e+07;0
951;"12";"03";"2008";0;0;NA;NA;0;41;33969.92;3894;357.67;TRUE;14815050.33;1.7e+07;0
952;"15";"03";"2008";0;0;NA;NA;0;132;11947.28;7126;221.31;TRUE;17574870.51;2e+07;0
953;"19";"03";"2008";0;1;NA;"MG";20509951.37;71;23622.38;5055;331.79;FALSE;0;1200000;0
954;"22";"03";"2008";0;0;NA;NA;0;81;7848.36;5213;121.95;TRUE;9334367.34;1.1e+07;0
955;"26";"03";"2008";0;2;NA;"MG,SP";5678963.92;90;12848.01;6180;187.11;FALSE;0;1200000;0
956;"29";"03";"2008";0;1;NA;"SP";1385109.95;38;20828.72;2468;32.07;FALSE;0;1300000;0
957;"02";"04";"2008";0;0;NA;NA;0;24;30247.28;2210;328.48;TRUE;1270385.5;2500000;0
958;"05";"04";"2008";0;3;NA;"BA,RJ,SP";978205.14;269;3535.28;8718;109.09;FALSE;0;1300000;0
959;"09";"04";"2008";0;0;NA;NA;0;138;5376.4;7139;103.93;TRUE;6756745.86;8500000;0
960;"12";"04";"2008";0;0;NA;NA;0;73;15299.06;4852;230.18;TRUE;8711201.48;1.1e+07;0
961;"16";"04";"2008";0;0;NA;NA;0;81;15330.15;7193;172.63;TRUE;10884250.08;1.3e+07;0
962;"19";"04";"2008";0;1;NA;"RS";13272508.39;41;33285.83;3554;3.84;FALSE;0;1200000;0
963;"23";"04";"2008";0;0;NA;NA;0;30;20269.81;2644;229.99;TRUE;1064165.04;2300000;0
964;"26";"04";"2008";0;0;NA;NA;0;125;7097.23;6128;144.77;TRUE;9139860.1;1.1e+07;0
965;"30";"04";"2008";0;0;NA;NA;0;61;18625.79;3934;288.81;TRUE;11128162.61;1.3e+07;0
966;"03";"05";"2008";0;0;NA;NA;0;55;21206.52;4397;265.26;TRUE;13169290.24;1.5e+07;0
967;"07";"05";"2008";0;0;NA;NA;0;91;15768.06;7445;192.74;TRUE;15680353.75;1.8e+07;0
968;"10";"05";"2008";0;0;NA;NA;0;124;13308.65;9572;172.41;TRUE;18568330.65;2.2e+07;0
969;"14";"05";"2008";0;1;NA;"PE";21823614.22;82;22684.9;6898;269.67;FALSE;0;1.1e+07;0
970;"17";"05";"2008";0;3;NA;"GO,PE,SP";3712467.76;108;10992.48;6144;193.23;FALSE;0;1300000;0
971;"21";"05";"2008";0;0;NA;NA;0;66;11508.75;4390;173.02;TRUE;1329260.36;2700000;0
972;"24";"05";"2008";0;3;NA;"PE,SC,SP";912435.75;723;1112.86;4082;197.11;FALSE;0;1200000;0
973;"28";"05";"2008";0;0;NA;NA;0;36;19679.25;2274;311.55;TRUE;1239792.94;2500000;0
974;"31";"05";"2008";0;0;NA;NA;0;93;10307.56;4213;227.53;TRUE;8440373.33;1.1e+07;0
975;"04";"06";"2008";0;0;NA;NA;0;55;25191.37;4524;306.26;TRUE;10865043.23;13500000;0
976;"07";"06";"2008";0;0;NA;NA;0;74;21152.88;6395;244.77;TRUE;13604340.57;1.6e+07;0
977;"11";"06";"2008";0;1;NA;"SP";16584111.63;452;3767.1;24482;69.55;FALSE;0;1300000;0
978;"14";"06";"2008";0;0;NA;NA;0;69;13220.26;4616;197.61;TRUE;1596346.74;3500000;0
979;"18";"06";"2008";0;0;NA;NA;0;42;23261.38;3714;263.05;TRUE;11484484.11;1.3e+07;0
980;"21";"06";"2008";0;0;NA;NA;0;88;16054.57;6837;206.64;TRUE;13956888.71;1.6e+07;0
981;"25";"06";"2008";0;0;NA;NA;0;74;20200.29;4974;300.53;TRUE;16572825.97;1.9e+07;0
982;"28";"06";"2008";0;0;NA;NA;0;125;14102.62;8510;207.15;TRUE;19657775.24;2.3e+07;0
983;"02";"07";"2008";0;1;NA;"SC";24038180.79;244;10258.56;9930;252.07;FALSE;0;1500000;0
984;"05";"07";"2008";0;0;NA;NA;0;38;26313.69;2643;378.33;TRUE;11966686.94;1.5e+07;0
985;"09";"07";"2008";0;0;NA;NA;0;55;26215.6;4846;297.54;TRUE;14489938.27;1.7e+07;0
986;"12";"07";"2008";0;0;NA;NA;0;120;15043.78;7953;226.99;TRUE;17649132.28;2.1e+07;0
987;"16";"07";"2008";0;0;NA;NA;0;193;10707.6;10923;189.19;TRUE;21265623.87;2.5e+07;0
988;"19";"07";"2008";0;0;NA;NA;0;73;31767.36;6874;337.36;TRUE;25323903.99;3e+07;0
989;"23";"07";"2008";0;0;NA;NA;0;130;23437.38;10296;295.93;TRUE;44005353.43;5.2e+07;0
990;"26";"07";"2008";0;2;NA;"MG,RO";26586140.51;290;18062.91;20863;251.08;FALSE;0;2e+06;0
991;"30";"07";"2008";0;0;NA;NA;0;36;26823.95;3028;318.91;TRUE;1689908.71;4e+06;0
992;"02";"08";"2008";0;0;NA;NA;0;330;3731.21;13216;93.17;TRUE;3844685.43;6e+06;0
993;"06";"08";"2008";0;0;NA;NA;0;68;18539.43;5121;246.18;TRUE;6166992.8;8500000;331758.21
994;"09";"08";"2008";0;0;NA;NA;0;47;31786.28;3838;389.25;TRUE;21402602.8;2.5e+07;724904.25
995;"13";"08";"2008";0;0;NA;NA;0;76;24991.48;6790;279.73;TRUE;24901410.33;3e+07;1224733.92
996;"16";"08";"2008";0;2;NA;"SC,SP";14458257.67;165;13209.87;11901;183.15;FALSE;0;1500000;1798320.37
997;"20";"08";"2008";0;0;NA;NA;0;40;22382.42;3203;279.52;TRUE;1649230.73;3600000;2033924.78
998;"23";"08";"2008";0;0;NA;NA;0;40;27708.98;4526;244.89;TRUE;3690945.05;6e+06;2325598.27
999;"27";"08";"2008";0;0;NA;NA;0;103;11227.56;6681;173.09;TRUE;14203313.76;1.7e+07;2629924.18
1000;"30";"08";"2008";0;0;NA;NA;0;41;42451.22;3771;461.55;TRUE;17409498.46;2.1e+07;3087950.58
1001;"03";"09";"2008";0;0;NA;NA;0;87;22084.42;7074;27.16;TRUE;20948817.14;2.5e+07;3593567.54
1002;"06";"09";"2008";0;1;NA;"MG";24880988.57;174;12267.86;10015;213.14;FALSE;0;1500000;4155306.33
1003;"10";"09";"2008";0;1;NA;"PE";1609524.9;86;10159.79;5694;153.45;FALSE;0;1500000;4385238.47
1004;"13";"09";"2008";0;0;NA;NA;0;34;27732.08;2419;389.79;TRUE;10552054.8;1.3e+07;4633367.62
1005;"17";"09";"2008";0;1;NA;"RJ";12989451.54;67;19748.63;5871;225.37;FALSE;0;1500000;4981567.17
1006;"20";"09";"2008";0;1;NA;"MG";1675260.09;136;6686.96;5935;153.23;FALSE;0;1500000;5220890.05
1007;"24";"09";"2008";0;0;NA;NA;0;46;17494.4;2884;279.04;TRUE;1482420.65;3500000;5432664.44
1008;"27";"09";"2008";0;0;NA;NA;0;159;6334.47;8123;1.24;TRUE;3337751.69;5e+06;5697711.74
1009;"01";"10";"2008";0;2;NA;"PA,SP";2591825.61;111;9027.57;5083;197.14;FALSE;0;8e+06;5961411.68
1010;"04";"10";"2008";0;0;NA;NA;0;61;18487.52;4679;241.02;TRUE;7920807.17;1e+07;6258185.06
1011;"08";"10";"2008";0;0;NA;NA;0;113;10999.46;3889;31.96;TRUE;10210432.01;12500000;6585274.33
1012;"11";"10";"2008";0;0;NA;NA;0;43;34250.51;3755;392.21;TRUE;12923432.48;1.6e+07;6972845.83
1013;"15";"10";"2008";0;1;NA;"SP";15668367.92;178;8371.4;10125;147.17;FALSE;0;1600000;7364979.48
1014;"18";"10";"2008";0;0;NA;NA;0;65;13760.77;3861;231.66;TRUE;8859049.04;1.1e+07;7600361.16
1015;"22";"10";"2008";0;0;NA;NA;0;110;11111.5;8105;150.81;TRUE;11110589.81;1.4e+07;7922009.86
1016;"25";"10";"2008";0;1;NA;"PB";13814409.97;174;8435.56;9476;154.89;FALSE;0;1600000;8308269.91
1017;"29";"10";"2008";0;0;NA;NA;0;36;21980.86;2885;274.29;TRUE;1457677.69;3e+06;8516509.59
1018;"01";"11";"2008";0;0;NA;NA;0;35;29464.79;4170;247.31;TRUE;3357381.15;5e+06;8787895.81
1019;"05";"11";"2008";0;0;NA;NA;0;77;14084.12;6124;177.09;TRUE;11835965.99;1.5e+07;9073284.66
1020;"08";"11";"2008";0;0;NA;NA;0;56;27920.81;4646;336.54;TRUE;14716218.54;1.8e+07;9484749.33
1021;"12";"11";"2008";0;1;NA;"MG";17819642.97;46;36624.26;4247;396.69;FALSE;0;1500000;9928095.69
1022;"16";"11";"2008";0;0;NA;NA;0;21;31512.19;1505;43.97;TRUE;1219024.12;3e+06;10102242.01
1023;"19";"11";"2008";0;0;NA;NA;0;65;14980.07;4937;197.23;TRUE;3012691.11;5e+06;10358480.18
1024;"22";"11";"2008";0;0;NA;NA;0;23;48677.51;2722;411.31;TRUE;12026299.1;1.5e+07;10653107.22
1025;"26";"11";"2008";0;0;NA;NA;0;34;44097.09;3705;404.67;TRUE;14788169.28;1.8e+07;11047660.11
1026;"29";"11";"2008";0;0;NA;NA;0;92;19600.34;7192;250.73;TRUE;18109910.47;2.2e+07;11522194.58
1027;"03";"12";"2008";0;0;NA;NA;0;112;19031.09;6992;304.85;TRUE;22036323.69;2.6e+07;12083110.77
1028;"06";"12";"2008";0;0;NA;NA;0;66;39415.99;5453;477.07;TRUE;26828477.85;3.2e+07;12767704.24
1029;"10";"12";"2008";0;1;NA;"RJ";32271347.11;262;11277.48;17979;164.34;FALSE;0;1.5e+07;13545257.02
1030;"13";"12";"2008";0;0;NA;NA;0;123;12938.02;7495;212.33;TRUE;15656941.29;1.9e+07;13964040.25
1031;"17";"12";"2008";0;1;NA;"SP";19067463.74;59;31380.11;5508;336.14;FALSE;0;1600000;14451257.75
1032;"20";"12";"2008";0;0;NA;NA;0;49;22063.82;3682;293.63;TRUE;1991549.91;4e+06;14735764.89
1033;"24";"12";"2008";0;0;NA;NA;0;83;13662.29;6445;175.95;TRUE;4080441.78;6e+06;15034178.04
1034;"27";"12";"2008";0;0;NA;NA;0;61;19548.37;4635;257.27;TRUE;29557027.04;3.5e+07;29557027.04
1035;"31";"12";"2008";0;0;NA;NA;0;289;14028.04;19044;212.88;TRUE;37025110.94;4.5e+07;1066869.15
1036;"03";"01";"2009";0;1;NA;"MG";44550370.27;177;23079.89;11703;349.07;FALSE;0;2e+06;2141906.21
1037;"07";"01";"2009";19059299;0;NA;NA;0;27;41327.23;3108;359.02;TRUE;2055486.11;4300000;2435547.1
1038;"10";"01";"2009";0;0;NA;NA;0;80;16894.25;5438;248.54;TRUE;4545165.59;7500000;2791215.61
1039;"14";"01";"2009";0;0;NA;NA;0;96;15555.92;6631;225.21;TRUE;21306617.42;2.5e+07;3184207.15
1040;"17";"01";"2009";0;0;NA;NA;0;66;31738.53;6431;325.73;TRUE;25165354.54;3e+07;3735455.32
1041;"21";"01";"2009";0;1;NA;"RJ";29372147.91;82;27849.85;8071;282.95;FALSE;0;1500000;4336425.82
1042;"24";"01";"2009";0;0;NA;NA;0;79;13627.16;4761;226.12;TRUE;1983110.38;4500000;4619727.32
1043;"28";"01";"2009";0;0;NA;NA;0;35;33115.91;3197;362.55;TRUE;4118214.61;7e+06;4924742.23
1044;"31";"01";"2009";0;0;NA;NA;0;79;17589.08;6346;218.96;TRUE;15945179.95;2e+07;5290409.89
1045;"04";"02";"2009";0;0;NA;NA;0;102;17541.75;8623;20.75;TRUE;19241182.43;2.3e+07;5761267.4
1046;"07";"02";"2009";35145764.5;1;NA;"SC";23031543.81;49;41992.34;4875;422.08;FALSE;0;1500000;6302747.62
1047;"11";"02";"2009";0;0;NA;NA;0;148;6309.4;8110;115.14;TRUE;1720141.14;3500000;6548482.08
1048;"14";"02";"2009";0;1;NA;"SP";3901088.76;70;16913.47;4990;237.26;FALSE;0;1700000;6860046.04
1049;"18";"02";"2009";0;1;NA;"SP";1636050.81;143;6210.78;6295;141.09;FALSE;0;1e+07;7093767.61
1050;"21";"02";"2009";0;0;NA;NA;0;66;18549.47;4590;266.73;TRUE;10189998.98;1.2e+07;7415942.68
1051;"25";"02";"2009";0;0;NA;NA;0;66;11893.94;5281;148.65;TRUE;11636051.15;1.4e+07;7622521.57
1052;"28";"02";"2009";27092243.5;1;NA;"RJ";14557865.34;77;20599.07;5743;276.18;FALSE;0;1500000;8039923.61
1053;"04";"03";"2009";0;1;NA;"RS";1629650.34;112;7898.82;4385;201.75;FALSE;0;1500000;8272730.82
1054;"07";"03";"2009";0;0;NA;NA;0;37;26092.87;3567;270.66;TRUE;8083746.3;1e+07;8526792.98
1055;"11";"03";"2009";0;2;NA;"SP,SP";5273833.35;86;15552.99;6311;211.94;FALSE;0;1500000;8878781.62
1056;"14";"03";"2009";0;1;NA;"DF";1872397.32;23;44193.23;2350;432.53;FALSE;0;1600000;9146266.97
1057;"18";"03";"2009";0;0;NA;NA;0;46;18772.07;3923;220.12;TRUE;1590685.29;3e+06;9373507.73
1058;"21";"03";"2009";0;1;NA;"BA";3671709.67;50;22593.98;3853;29.32;FALSE;0;1800000;9670796.94
1059;"25";"03";"2009";0;1;NA;"SP";1600783.97;63;13793.6;4089;212.52;FALSE;0;8e+06;9899480.38
1060;"28";"03";"2009";0;1;NA;"PR";8287163.48;60;20333.07;5220;233.71;FALSE;0;1500000;10220528.85
1061;"01";"04";"2009";0;0;NA;NA;0;29;29790.04;2579;334.98;TRUE;1591415.12;3500000;10447873.88
1062;"04";"04";"2009";0;0;NA;NA;0;114;9967.04;6442;176.38;TRUE;3684492.68;6e+06;10746884.98
1063;"08";"04";"2009";0;0;NA;NA;0;68;17776.43;4202;287.67;TRUE;5911224.82;8e+06;11064989.58
1064;"11";"04";"2009";0;0;NA;NA;0;74;15699.66;5517;210.58;TRUE;14524789.16;1.7e+07;11370719.78
1065;"15";"04";"2009";0;0;NA;NA;0;72;23596.92;6501;261.34;TRUE;17654485.48;2.1e+07;11817819.26
1066;"18";"04";"2009";0;0;NA;NA;0;115;18205.45;8153;256.79;TRUE;21511165.79;2.5e+07;12368773.61
1067;"22";"04";"2009";0;0;NA;NA;0;172;11762.29;10795;267.73;TRUE;25237954.47;3e+07;12901172.01
1068;"25";"04";"2009";0;0;NA;NA;0;146;19264.05;10795;37.22;TRUE;30418969.33;3.6e+07;13641317.01
1069;"29";"04";"2009";0;1;NA;"RJ";36400425.15;275;11807.55;16287;28.48;FALSE;0;1.7e+07;14495810.71
1070;"02";"05";"2009";0;2;NA;"DF,SP";8120833.45;302;4478.33;8729;221.34;FALSE;0;1500000;14851720.31
1071;"06";"05";"2009";0;0;NA;NA;0;56;17508.53;3846;364.19;TRUE;1806143.13;4e+06;15109740.78
1072;"09";"05";"2009";0;0;NA;NA;0;47;27186.35;4915;371.38;TRUE;4159908.54;7e+06;15445992.99
1073;"13";"05";"2009";0;0;NA;NA;0;66;20356.35;5305;361.79;TRUE;6634811.63;9e+06;15799550.59
1074;"16";"05";"2009";0;0;NA;NA;0;111;13830.94;7099;308.94;TRUE;16976970.12;2e+07;16203559.66
1075;"20";"05";"2009";0;0;NA;NA;0;119;15845.68;7179;375.22;TRUE;20450510.01;2.5e+07;16699779.66
